created_at,text,screen_name,profile_image
Tue Feb 16 01:30:59 +0000 2021,"Let us make these Former President Trump's cult followers FAMOUS!!! 

Inside the bureau's evolving strategy to get photos of the Trump supporters who invaded the U.S. Capitol on your social media feed. https://t.co/PnFc3xyzHD via @HuffPostPol",borntaurus1775,https://pbs.twimg.com/profile_images/528458770783801344/dDqIawGI_normal.jpeg
Tue Feb 16 01:30:59 +0000 2021,"The Seduction of Strongmen: 
Trump, Putin, Modi, Erdogan : strongman who, have reshaped their countries, creating cults of personality earning the loyalty of millions, drawing on a playbook of behaviour established by figures such as Mussolini &amp; Hitler.
https://t.co/XW2T7QWrqK",IainSim55659177,https://pbs.twimg.com/profile_images/1045315938764099584/k6CET60W_normal.jpg
Tue Feb 16 01:30:59 +0000 2021,"@JoseRobAlvarezV El problema no es ese loquito pervertido, sino el equipo que lo usa.  Por algo pudieron sacar a Trump de WH.  No son ningunos dormilones.",vsalgado1511,https://pbs.twimg.com/profile_images/1348329916199301126/bA8QhGO-_normal.jpg
Tue Feb 16 01:30:59 +0000 2021,"INCREIBLE SEÑAL DEL FIN, TRUMP EL #17 Y 3 ANGELES APOCALIPTICOS!!!! https://t.co/u6Z323A9XR a través de @YouTube",Lizbeth03082089,https://pbs.twimg.com/profile_images/620471430472433664/eust2yhj_normal.png
Tue Feb 16 01:30:59 +0000 2021,"Business Insider: ByteDance is walking away from its TikTok deal with Oracle now that Trump isn't in office, report says.
https://t.co/4GbbkoGCid

via @GoogleNews",GuamGuy,https://pbs.twimg.com/profile_images/1461405435/nichijou2_normal.jpg
Tue Feb 16 01:30:59 +0000 2021,"The future of the GOP largely depends on the party's ability to ""move away from Trump without alienating his supporters,"" Fox News senior political analyst Brit Hume said.
https://t.co/vmu9BOp9Zy",CliffW08950229,https://pbs.twimg.com/profile_images/1012486273045590017/-WH0u1JZ_normal.jpg
Tue Feb 16 01:30:59 +0000 2021,"Os vivos celebram Trump e os mortos, o Biden. https://t.co/TwQYCj4Bez",Biluca12,https://pbs.twimg.com/profile_images/1266432050359422976/oDDbQvX4_normal.jpg
Tue Feb 16 01:30:58 +0000 2021,@BillKristol Then Biden will have 4 more years.  Matt Gaetz represent no one but himself!,mrbicbic,https://pbs.twimg.com/profile_images/1261302989182074881/lMwUwf_r_normal.jpg
Tue Feb 16 01:30:58 +0000 2021,"Happy President’s Day, President Trump

Go away, Faux President Biden @JoeBiden",OptionsDoctor,https://pbs.twimg.com/profile_images/584320584/Bubba_normal.jpg
Tue Feb 16 01:30:57 +0000 2021,@SenRonJohnson Ronnie I just watched you on Bartiromo's excuse for political news show. Do you stutter because of lies or do you stutter to throw your listeners off? You do remember that Trump installed those barricades right? 81 Million Americans voted for Biden don't forget,TonyBradfordWa1,https://pbs.twimg.com/profile_images/1360196098179166208/auqC3MXy_normal.jpg
Tue Feb 16 01:30:57 +0000 2021,.@NCGOP central committee censures Burr for Trump guilty vote. “It sends a sign that party leadership is still showing fealty to the exiled king. This isn’t about any policies ... It’s all about loyalty to one man.” @DougHeye says. https://t.co/OIorGOp7yj #ncpol,MurphinDC,https://pbs.twimg.com/profile_images/901511300316094464/R9gMTQh6_normal.jpg
Tue Feb 16 01:30:57 +0000 2021,"#GreenPartyUS #LPNational #ReformParty #Moderates
@LeaderMcConnell @GOPLeader @GOPChairwoman @SenateGOP @HouseGOP @SenateFloor #trump #trumpknew #gop #CapitolRiot #sedition #COVID19 https://t.co/3rmy9AKYkC",Obertson,https://pbs.twimg.com/profile_images/2005746648/Obert1a_normal.jpg
Tue Feb 16 01:30:57 +0000 2021,This guy is more worried about rehabilitating “Trump Republicans”.  We should all be terrified he has any position of power and might be your public defender because he has a whole lot of weird fantasies about controlling people. https://t.co/D0F4gr3tFr,just_mindy,https://pbs.twimg.com/profile_images/1359213760167215107/uWSuVR2r_normal.jpg
Tue Feb 16 01:30:57 +0000 2021,Did you come here on an Einstein visa too? Obviously you failed basic American history classes at Trump University. #ReadaDamnBook https://t.co/zdn5Eq4jFN,rudytoot1,https://pbs.twimg.com/profile_images/1347256685841313793/-LzP1hT0_normal.jpg
Tue Feb 16 01:30:56 +0000 2021,@GOPChairwoman That's President Biden to you!,JaffkeLauren,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:30:56 +0000 2021,"We see what's in it now and who! Thank You, President Trump 👍🏻❤️🗽🦅🇺🇸 https://t.co/xhVVymvMib",eaglewensheflys,https://pbs.twimg.com/profile_images/1360070925669040128/wzuSjhUp_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,@realTuckFrumper @electroboyusa Trump has been hiding in his Florida chicken coop.,CarrieDeL,https://pbs.twimg.com/profile_images/1307851048753786881/VM6m_oN8_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,Biden letting millions of illegals into the country all while keeping Americans locked down should really piss y’all off but like I said sheep gonna sheep.,MatDavis18,https://pbs.twimg.com/profile_images/1348270804576907265/DFSterH2_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,"@POTUS 80M supporters you phony? 7 hrs since posting and not even 60,000❤️. If it was President Trump it would be 6M. God Bless and restore to the American people their rightful President, PRESIDENT TRUMP, who earned the love of the people and whose landslide victory was stolen",dianrandles,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:30:55 +0000 2021,I will never forget how Trump called @tedcruz wife ugly and disparaged his father and teddy responded by taking trump so far down his throat that michael cohen offered him hush money.,IanReuther,https://pbs.twimg.com/profile_images/1301728847466033159/YqgfnNrH_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,@AmyKremer Biden had a show on 11/3/20. The only show that mattered.,kellyparrishnc,https://pbs.twimg.com/profile_images/1293320010119753728/rSM0KYA3_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,#PresidentDonaldJTrump Trump I just wanted to wish you the happiest of Presidents’ Day. We love you very much!,sbarnett0520,https://pbs.twimg.com/profile_images/1356789442598621188/0gZzYVJn_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,@itsJeffTiedrich Yeah!  Biden should withhold any emergency funding because Texas is responsible for the snow (climate change...fossil fuel drilling).,Yosemit55118528,https://pbs.twimg.com/profile_images/1216752821057359874/0xQSwv3t_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,"@AssusReamus I'm torn.  Biden is really stepping up and working for unity so yes, but someone has gotta watch Trump...",Thumbs03455305,https://pbs.twimg.com/profile_images/1350516757128212489/kOEfRc0L_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,@DonaldJTrumpJr @NobodymrRobert 🙏🇺🇸🇺🇸🇺🇸 TRUMP 🇺🇸🇺🇸🇺🇸🙏,TJ88023100,https://pbs.twimg.com/profile_images/1358960210673455105/gHt0wz_4_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,"@RepMoBrooks It’s definitely Nancy’s fault that you and trump incited a domestic terrorist event, that makes perfect sense and is completely logical",deebosghost,https://pbs.twimg.com/profile_images/1350624036485795841/wDdTNUYx_normal.jpg
Tue Feb 16 01:30:55 +0000 2021,"@MileHighHowes @tonberry_man @dynasty8314 @laurenboebert These people don't know much about anything. They drag their knuckles to MAGA rallies and scream whatever Trump and his loser team tells them to. ""Affordable healthcare bad."" ""More guns."" ""The fake news.""",onice101,https://pbs.twimg.com/profile_images/1333236274673627136/cGPGM7q4_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,@RepKinzinger @GretchenCarlson There are just some things that can never be understood.  Trump has feasted on weak minded people.  So sad.  Trump is so much like Satan.  If someone chooses to follow Trump blindly then they are not Christians.,DanSimonson7,https://pbs.twimg.com/profile_images/1302302086680530944/x60eo06a_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,"@MtnMan1988 @Ourprp Trump broke the left by losing the house, the senate, and the presidency!! 😂😂😂. Trump sure got us 🤡🤡",Bobbyusa3,https://pbs.twimg.com/profile_images/1299948634859921409/7E4hNU5l_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,"Why did they acquit #Trump, the system . . . . https://t.co/pzTHLcVU5Q",EmilyDietrich,https://pbs.twimg.com/profile_images/788635296262918145/X0HXyN10_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,"@TennisChannel @serenawilliams @jon_wertheim Gross. 

Take Trump’s name off this tweet.",hotelkeys,https://pbs.twimg.com/profile_images/935728649227198464/CAMBgP7q_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,"@RonnyJacksonTX I’m sorry, what did you say? Seems your head shoved up trump’s arse is making you sound muffled.",terrasapientiae,https://pbs.twimg.com/profile_images/1359655374014488578/FJEAKX6B_normal.jpg
Tue Feb 16 01:30:54 +0000 2021,"@_ovaryact @PeepAhsiaOut I assumed you were straight because of the Trump hat( that crowd hates gay people), but the point still stands.",ReadingFly2,https://pbs.twimg.com/profile_images/1360035910885257218/gxmn5vAN_normal.jpg
Tue Feb 16 01:30:53 +0000 2021,"McConnell Votes NOT GUILTY, IMMEDIATELY Makes Case for Trump Conviction https://t.co/hTdZK4wrbq",kenrchoat,https://pbs.twimg.com/profile_images/3663743216/2a5e13178b8a9012759eb8153c4836d9_normal.jpeg
Tue Feb 16 01:30:53 +0000 2021,@Mdrc76Maia @PinknFlawless @WifeySpice90 @alxellt0308 @KlitzingChris @Momof2in1year @Limmered @AndBrazen @marisac721 @pleasure74 @CamiLee13 @Peatches66 @terribletara2 @Cmm09672 @MisleaderC @SuckIt_Trump @CunningSq16 @Mom2Colin0120 @2broke2retire @VoteJoe1 I love Sprockets,nhojhpesoj,https://pbs.twimg.com/profile_images/1186352602541223945/FbytTusb_normal.jpg
Tue Feb 16 01:30:53 +0000 2021,"Funny how Politico frames this as a Dem gamble and not a GOP obstruction.
https://t.co/LMCivDxS4P",ohitsdtg,https://pbs.twimg.com/profile_images/1310929216112914437/w9vnSIjo_normal.jpg
Tue Feb 16 01:30:53 +0000 2021,To the real President Trump https://t.co/OdWs6pdOMJ,Carrol1969,https://pbs.twimg.com/profile_images/1309681469636345856/K-vq5Lkn_normal.jpg
Tue Feb 16 01:30:53 +0000 2021,@AbgJoangel28 Ojalá y revoquen a Biden. Es un usurpador igual que otro por ahí.,ColinaChirino,https://pbs.twimg.com/profile_images/568036921746948096/op2Cl7Ts_normal.jpeg
Tue Feb 16 01:30:53 +0000 2021,"I was a little disappointed, but I’m not angry about witnesses, because they could have had a thousand and the White Supremacist loving GQP would have still acquitted! 45 had already refused info pushing Biden behind &amp; his Warp Speed was a NO SPEED! #inners",whatifisaidit,https://pbs.twimg.com/profile_images/1031913617359347712/gExlWvkO_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,"As could be expected from a communist, in less than a month Biden managed to create an international energy crisis that will cost many lives and livelihoods
#communismkills https://t.co/Yj8UONt9Uc",Thomsen31770397,https://pbs.twimg.com/profile_images/1354501840101109764/lA-sVMmM_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,🙋🏻‍♂️ https://t.co/3T3Ac498JR,trump_mt,https://pbs.twimg.com/profile_images/1084561949336223745/ri7eQTLd_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,@LifeInBeing1 @philllosoraptor That's fair. And I get the tendency to want to emulate the worst resistors who criticized everything Trump did as bad. But it would be nice if the discourse on here improved and become more substantive and fair.,Ferric242,https://pbs.twimg.com/profile_images/926220873735925761/AF_epx4C_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,It took me a whole 4 years to realize Donald Trump is a MF'in GEMINI!  OF COURSE his ass is CRAZY!,codermeow,https://pbs.twimg.com/profile_images/1340450662845472773/Bui1g2e4_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,"What ⁦@SpeakerPelosi⁩ ⁦@LeaderMcConnell⁩ FEAR most of all:

Trump Makes First Major Appearance Since Trial - Crowd Roars  https://t.co/bKuiEJZRC0",AuthorAIJacob,https://pbs.twimg.com/profile_images/578602148298002432/UxGostq9_normal.jpeg
Tue Feb 16 01:30:52 +0000 2021,@davenewworld_2 Let’s not pattern our rhetoric after Trump. I live in Texas and pray for all to be protected from this winter storm. I voted for Biden ~ We are not red or blue states we are The United  States. Thankful not to have a President who makes this crisis about him. 🥶🔥✌🏻❄️,AolCRAFT,https://pbs.twimg.com/profile_images/1353701057784926219/dryCG3dd_normal.jpg
Tue Feb 16 01:30:52 +0000 2021,@larry_velveta @memtapes @TheBabylonBee Trump lost lol,NickyHippo,https://pbs.twimg.com/profile_images/1253024133883072514/znW0dgB1_normal.jpg
Tue Feb 16 01:30:51 +0000 2021,"@RealJosephSimp1 @ForgottenMomen1 @DanScavino Here's what Trump did for the working man: net loss of jobs, increased the trade deficit from '16, oil rig count dropped 34% from '16, coal mining employment down 17% from '16, most farm bankruptcies in 10+ yrs",Freakanatcha,https://pbs.twimg.com/profile_images/144740820/jr_kid_normal.JPG
Tue Feb 16 01:30:51 +0000 2021,@JasonMillerinDC vile forever https://t.co/e3VCmecDgJ,AprilNovak6,https://pbs.twimg.com/profile_images/1182116437176938496/AoAHHw0R_normal.jpg
Tue Feb 16 01:30:51 +0000 2021,@NikkiHaley Trump turned an bunch of ragtag want to be soldiers into terrorists,indp04,https://pbs.twimg.com/profile_images/1151978484941676544/Xj_W_ZSg_normal.jpg
Tue Feb 16 01:30:50 +0000 2021,Give him a break - Trump's going to stiff him for the bill. How else is he supposed to get home other than hawking souvenirs? https://t.co/s1qVow2Lj2,CullitonHugh,https://pbs.twimg.com/profile_images/1340748134922776578/WyKk0QZd_normal.png
Tue Feb 16 01:30:50 +0000 2021,"By doing away w/Trump Policy &amp; agreements, Biden's Policies have raised the cost of insulin &amp; put Customs Border Patrol officers at risk b/c of Biden's open-border policy.",DaleFerriere,https://pbs.twimg.com/profile_images/1333959071737798656/uRLl45PU_normal.jpg
Tue Feb 16 01:30:50 +0000 2021,@fake_biden A.,griffins1331,https://pbs.twimg.com/profile_images/1029571256784486400/GZeXJv0S_normal.jpg
Tue Feb 16 01:30:50 +0000 2021,@CBSNews I can't wait to see Trump in a court for his taxes..,MarthaV81398345,https://pbs.twimg.com/profile_images/1346947456836149248/7e7r8xO4_normal.jpg
Tue Feb 16 01:30:49 +0000 2021,"An open message to PEDOPHILE BIDEN:
If you want my gun, COME BY YOURSELF AND TRY TO TAKE IT! Don't send or come with the police, FBI, CIA, Secret Service, military, National Guard.
COME AND GET IT YOURSELF IF YOU WANT IT!!! https://t.co/TBp26QtQHU https://t.co/RgphM0sYNv",WilliamHearst5,https://pbs.twimg.com/profile_images/1279487423873867776/QLnrM4vd_normal.jpg
Tue Feb 16 01:30:49 +0000 2021,@presenteric You would be justified in doing it. It’s really not even the tiniest bit surprising that the optics of stimulus is now ‘Trump gave us $1800 and Biden is playing Mario Kart while on vacation.’,joshlpaige,https://pbs.twimg.com/profile_images/968959598181961728/KWj2QsDB_normal.jpg
Tue Feb 16 01:30:49 +0000 2021,@JedediahBila I don't think the election was fraudulent because of Trump I think it because of everything I've seen. I don't go to Trump for a thorough explanation on something,farvesswlnprst8,https://pbs.twimg.com/profile_images/949787375164563456/08RnSbiM_normal.jpg
Tue Feb 16 01:30:48 +0000 2021,By McConnell's logic here he would have to vote to convict Trump in a future impeachment for the same article -- should Trump ever be re-elected. https://t.co/6dP2mq8TSU,adbeitman,https://pbs.twimg.com/profile_images/1058419126215991296/ugnUmErt_normal.jpg
Tue Feb 16 01:30:48 +0000 2021,@TheYoungTurks Ok let’s find another thing to talk about trump. Impeachment is over this is next.,kjabrian,https://pbs.twimg.com/profile_images/1353416873770184704/f-X7GUcs_normal.jpg
Tue Feb 16 01:30:48 +0000 2021,@Horatius_Brave @AmbientHex @xAbbottx @sloaneellen @MeghanMcCain @DsOchoa Ehh. Trump didn’t get charged. That’s tells me there will be more where that came from unfortunately...,itsmawat,https://pbs.twimg.com/profile_images/1342467776951291905/_sG4WH9P_normal.jpg
